CHROM,BIN_START,TSI_TajimaD,PUR_TajimaD,GIH_TajimaD,GWD_TajimaD,JPT_TajimaD
22,24400000,-1.1261700000000001,-1.26251,-1.36156,-0.96286,-0.38367199999999996
22,24410000,-1.62612,-1.70207,-1.68196,-1.30386,-0.235575
22,24420000,-1.2765600000000001,-1.5211,-1.27899,-1.17639,-0.38514299999999996
22,24430000,-1.9068900000000002,-2.02515,-1.44086,-1.70097,-0.878975
22,24440000,-1.51963,-1.9174900000000001,-1.63671,-1.91872,-0.643075
22,24450000,-1.4351200000000002,-1.67108,-1.2558,-1.33582,-0.547502
22,24460000,-1.38876,-1.8949,-1.76562,-1.42032,-0.938003
22,24470000,-1.5770899999999999,-2.09512,-1.81195,-1.5228899999999999,-0.5333600000000001
22,24480000,-1.81853,-2.18704,-1.6673099999999998,-1.64665,-0.814132
22,24490000,-1.1317700000000002,-1.73605,-1.42161,-1.05525,-0.813966
22,24500000,-1.86025,-2.21348,-1.70019,-1.7643400000000002,-1.72071
22,24510000,-1.5044600000000001,-2.00447,-1.75695,-1.68192,-0.811573
22,24520000,-1.13381,-1.8931900000000002,-1.32996,-1.72925,-0.755128
22,24530000,-1.27134,-1.89717,-0.611107,-1.35314,-0.845302
22,24540000,-1.02189,-1.2224899999999999,-0.618414,-0.9217110000000001,-0.171846
22,24550000,-1.13806,-1.7317,-0.851193,-0.76344,-0.60196
22,24560000,-1.68058,-2.22663,-1.53045,-1.8774,-0.989928
22,24570000,-1.40097,-2.1135200000000003,-1.12541,-1.4277799999999998,-0.909947
22,24580000,-1.25499,-1.69575,-0.926525,-0.763061,-0.638266
22,24590000,-1.9260400000000002,-2.37578,-1.54772,-1.53495,-1.02871
22,24600000,0.257264,-0.839268,-0.143774,0.457629,1.7605400000000002
22,24610000,-0.158474,-0.939469,-0.963025,0.125871,-0.0633843
22,24620000,-0.83742,-0.8751549999999999,-0.889589,-1.13182,0.563281
22,24630000,-0.0384038,-0.662439,-0.215914,-0.42962799999999995,2.01828
22,24640000,-0.998856,-1.29999,-0.8557370000000001,-0.42594799999999994,0.102341
22,24650000,-0.121734,-0.726789,-0.312743,-0.9417909999999999,0.5666869999999999
22,24660000,-1.10765,-1.11612,-0.43471499999999996,-1.08276,-0.482471
22,24670000,-2.0802400000000003,-2.2057599999999997,-0.5696100000000001,-1.67878,-1.09582
22,24680000,-1.9918200000000001,-1.81178,-1.62691,-1.5636299999999999,-1.8546
22,24690000,-1.93773,-1.81887,-1.19337,-1.24166,-1.3887399999999999
22,24700000,-1.31356,-1.55752,-1.3488,-1.6264,-1.4393200000000002
22,24710000,-1.5024600000000001,-1.57045,-0.7896449999999999,-0.857615,-1.13527
22,24720000,-1.7835,-1.7478099999999999,-0.782439,-1.57247,-0.866654
22,24730000,-1.6290200000000001,-1.6299299999999999,-1.18197,-1.51874,-1.12677
22,24740000,-1.6239700000000001,-1.27846,-0.589861,-0.378282,-1.03959
22,24750000,-1.60117,-1.68763,-0.816002,-1.06139,-1.0981
22,24760000,-1.73089,-1.35295,-0.551017,-0.66794,-0.805886
22,24770000,-1.26706,-1.24926,-0.777555,-1.11581,-0.746043
22,24780000,-1.6909599999999998,-1.85706,-1.3676700000000002,-1.30968,-1.26955
22,24790000,-2.1949799999999997,-2.0026200000000003,-1.56342,-1.38142,-2.01958
22,24800000,-0.8459270000000001,-1.19935,-0.916175,-1.21855,-0.5413859999999999
22,24810000,-0.871733,-1.5282200000000001,-0.939973,-1.02291,-0.9671350000000001
22,24820000,-1.6439400000000002,-1.6851,-1.0632700000000002,-1.10599,-0.730646
22,24830000,-0.94191,-1.50139,-0.995077,-0.988934,-1.1967
22,24840000,-0.42672200000000005,-0.516364,-0.23783,-0.330573,0.740999
22,24850000,-0.652343,-0.99161,-0.488926,-0.937185,0.152746
22,24860000,-0.6139180000000001,-1.02154,-1.0185899999999999,-0.7478640000000001,-0.48662799999999995
22,24870000,-0.00952421,0.0780962,0.292285,0.556005,0.111142
22,24880000,-0.111722,-0.145574,-0.203112,0.324924,-0.13134
22,24890000,-1.30556,-1.42469,-0.5931649999999999,-0.949224,-0.557182
22,24900000,-1.24705,-1.5664,-0.5512100000000001,-1.1020299999999998,-0.757609
22,24910000,-1.22823,-1.5480399999999999,0.250203,-1.32251,-0.664666
22,24920000,-1.58504,-1.9276900000000001,0.123552,-0.959779,-1.20979
22,24930000,-1.62273,-1.2886799999999998,-0.420318,-0.6442100000000001,-0.9075540000000001
22,24940000,-1.31675,-0.643433,0.132775,0.0439457,-0.44557700000000006
22,24950000,-1.50528,-1.5301,0.672921,-0.405154,-0.44391
22,24960000,-1.73357,-1.70535,-0.109571,-1.28983,-0.202869
22,24970000,-1.8001900000000002,-1.84552,-0.47359399999999996,-0.998633,-0.692458
22,24980000,-1.10756,-1.47228,-1.46018,-0.819318,0.0602937
22,24990000,1.14291,0.194294,0.06917410000000002,0.394509,1.0956299999999999
22,25000000,-0.134081,-0.276003,-1.04836,0.176181,0.40732399999999996
22,25010000,-0.0898287,-0.162712,-0.726217,0.862539,0.774593
22,25020000,-2.0464,-1.17668,-2.06337,1.4216,-1.6595099999999998
22,25030000,-2.23956,-1.41806,-2.09198,0.49082299999999995,-1.8384900000000002
22,25040000,-1.36253,-1.2943200000000001,-1.5584799999999999,-0.224825,-1.38324
22,25050000,-0.9534020000000001,-1.16091,-0.6857449999999999,-0.0108295,-0.8114279999999999
22,25060000,1.58328,0.672605,1.7745,0.966332,2.23763
22,25070000,1.8136900000000002,0.8129810000000001,1.9105299999999998,0.5763590000000001,2.51162
22,25080000,1.99255,1.3571,1.8183200000000002,0.537269,3.08885
22,25090000,1.4448299999999998,0.743529,1.2876100000000001,-0.15113,1.89868
22,25100000,-0.12116700000000001,-0.21570599999999998,0.951097,-0.220205,1.14235
22,25110000,0.37188000000000004,-0.602272,0.9718110000000001,-1.08404,0.114059
22,25120000,-0.772617,-0.651345,-0.43689700000000004,-1.09639,-0.149086
22,25130000,0.431383,0.397491,0.421347,-0.78259,1.04748
22,25140000,-0.32669000000000004,-0.51783,0.129221,-0.778045,0.49466400000000005
22,25150000,0.20652199999999998,-0.47669300000000003,0.09920319999999999,-0.903063,0.43631400000000004
22,25160000,2.0075,1.39101,2.37767,0.894792,3.22402
22,25170000,1.07441,0.294085,0.9753069999999999,0.564613,1.7103400000000002
22,25180000,2.14091,1.9902900000000001,1.9103700000000001,0.889447,3.35554
22,25190000,-0.263453,-1.05125,0.45142200000000005,-1.2842200000000001,0.528992
22,25200000,-0.0511926,-0.753655,0.222545,-1.10446,-0.00341218
22,25210000,0.7714300000000001,0.17541099999999998,1.12784,0.00835439,1.41517
22,25220000,1.40621,0.464634,1.21084,-0.055130200000000004,1.5723200000000002
22,25230000,0.49024300000000004,-0.00669822,0.945566,-0.455741,0.766907
22,25240000,-0.788704,-0.613536,0.0756608,0.11903699999999999,0.49986099999999994
22,25250000,-1.4924,-1.10152,-0.615478,-0.050377099999999994,-0.97155
22,25260000,-1.01904,-0.596967,0.8599700000000001,-0.932232,-0.0350853
22,25270000,-1.88048,-1.79797,-0.665063,-0.9053200000000001,-0.962829
22,25280000,-0.7748649999999999,-1.33864,-0.221212,-0.208063,-0.552295
22,25290000,0.011579700000000002,-0.429353,1.10164,-0.171981,1.07923
22,25300000,-0.104407,0.00142563,0.492463,-0.53708,0.5749380000000001
22,25310000,-0.14545,0.292908,1.6938799999999998,-0.866956,1.76667
22,25320000,-1.47938,-1.47345,-0.451667,-1.9820099999999998,0.0124088
22,25330000,-1.02368,-1.16424,0.253839,-0.846843,0.604413
22,25340000,-1.88864,-1.7740799999999999,-1.31084,-1.42964,-0.722797
22,25350000,-1.71948,-1.23927,-0.04667380000000001,-1.30427,-0.467397
22,25360000,-0.760608,-0.389631,1.9488900000000002,0.342469,1.24938
22,25370000,-1.3096,-0.9549549999999999,-0.65352,-1.28532,-0.400564
22,25380000,0.032311599999999996,-0.6472859999999999,0.498461,0.075249,0.09803049999999999
22,25390000,-0.34275900000000004,-0.433882,0.131303,-1.14721,0.5836399999999999
22,25400000,0.365964,-0.141602,0.554398,-1.0079,0.571896
22,25410000,0.359835,0.0720294,0.8929379999999999,-0.482441,2.21216
22,25420000,0.564567,-0.0602322,0.45927399999999996,0.44703699999999996,-0.0180453
22,25430000,-1.16682,-0.9724719999999999,-0.383826,-0.231014,-1.03471
22,25440000,0.56406,0.863196,0.50685,2.62047,0.12150599999999999
22,25450000,0.6720659999999999,0.48672,0.48170100000000005,0.639091,0.757782
22,25460000,0.471075,-0.012957499999999999,0.901676,-0.199625,0.11633900000000001
22,25470000,1.2272399999999999,0.295299,1.59815,-0.170122,0.337239
22,25480000,0.558921,0.366456,1.61867,0.256825,1.07069
22,25490000,-0.26850599999999997,-0.380652,0.0636821,-1.0708,0.9508270000000001
22,25500000,-0.0842787,-0.0174955,0.347072,-1.1982700000000002,0.758899
22,25510000,-0.9632219999999999,-1.19296,-1.30231,-1.23212,-0.985699
22,25520000,0.027289099999999997,-0.202003,-0.386329,-0.747173,0.287132
22,25530000,-0.306258,-0.6296229999999999,-0.37861300000000003,-1.4647299999999999,0.397949
22,25540000,0.00854212,-0.522702,0.870799,-0.26177,0.278835
22,25550000,-0.0791057,0.0162932,0.967517,0.603586,-0.045478
22,25560000,-0.21991,-0.361402,0.0397796,-0.711767,0.578179
22,25570000,0.6268739999999999,0.325789,0.371234,-0.779436,1.37411
22,25580000,0.23226599999999997,0.395696,-0.17055399999999998,-0.9335370000000001,2.1673400000000003
22,25590000,-0.599228,-0.6236550000000001,-0.696814,-1.36855,0.584073
22,25600000,0.5343680000000001,0.060108400000000006,1.27668,-0.599078,1.15741
22,25610000,1.30734,1.43613,1.1846700000000001,0.470492,0.169782
22,25620000,1.17365,0.449092,0.7341850000000001,-0.10008099999999999,0.278427
22,25630000,0.29708,-1.06725,-0.42483000000000004,-1.27109,-0.00490534
22,25640000,1.04329,-0.256114,1.9281599999999999,0.47069099999999997,1.5962
22,25650000,1.3931799999999999,0.044129,0.16203399999999998,-0.20789499999999997,-0.607889
22,25660000,2.21316,0.9668450000000001,2.01159,1.71291,1.21646
22,25670000,-0.691756,-1.33995,-0.426094,0.130109,-0.560756
22,25680000,0.596252,-0.104852,0.660719,0.961794,1.4788299999999999
22,25690000,0.836908,-0.23565,0.995503,0.0813459,1.13729
22,25700000,0.130646,-0.345182,0.0816137,-0.44643999999999995,0.668447
22,25710000,-0.9284620000000001,-0.191392,-0.171101,0.294106,1.47925
22,25720000,-1.6865299999999999,-1.10054,-0.987101,0.0690962,0.0208932
22,25730000,-2.00158,-1.05161,-1.2780200000000002,-0.5956600000000001,0.12161400000000001
22,25740000,-1.58846,-1.43038,-0.932193,-1.12958,0.870698
22,25750000,-0.778623,-0.8585,-0.550747,-0.830201,0.8987780000000001
22,25760000,-1.6493,-1.90278,-1.0459200000000002,-1.5861,-0.48456499999999997
22,25770000,-0.769423,-1.30409,-0.7017680000000001,-1.57666,-0.0444841
22,25780000,-0.8874920000000001,-1.28722,-1.1474,-1.22314,-0.440208
22,25790000,-0.445396,-1.0017,-1.19059,-0.7569319999999999,-0.49053900000000006
22,25800000,0.22994499999999998,-0.0547026,-0.723568,-0.0323444,-0.543828
22,25810000,-0.703461,-0.827101,-0.941664,-0.599967,-0.23028
22,25820000,-0.669666,-0.6330479999999999,-0.71659,-1.18615,0.742344
22,25830000,0.470289,-0.42051499999999997,0.57112,-0.727743,0.21655100000000002
22,25840000,-0.452387,-0.723992,-0.30549299999999996,-0.24392199999999997,-0.378301
22,25850000,-1.9645400000000002,-1.41523,-1.61391,-0.8077949999999999,-0.942751
22,25860000,-1.63152,-1.4949299999999999,-1.58666,-0.793971,-0.7323609999999999
22,25870000,-1.30351,-1.11608,-0.881975,-0.294182,-1.0085
22,25880000,-2.17722,-1.7886,-1.95858,-1.00924,-1.07344
22,25890000,-0.858491,-0.664443,-0.07234760000000001,-0.785509,0.38814
22,25900000,1.03265,0.45435699999999996,1.09569,0.338262,1.8912900000000001
22,25910000,1.29603,0.466633,0.6977260000000001,0.6730149999999999,0.5422140000000001
22,25920000,0.957199,-0.196237,0.900811,0.447925,1.58191
22,25930000,-0.186528,-0.983,-0.663664,-0.159465,0.817701
22,25940000,-0.10264200000000001,-0.5069279999999999,0.138474,-0.248427,0.9978790000000001
22,25950000,-2.48989,-2.03764,-2.11101,-0.943535,-1.10772
22,25960000,-2.4756099999999996,-2.25753,-1.93728,-1.1224399999999999,-2.16648
22,25970000,-2.3140099999999997,-2.41184,-1.4019,-1.9010099999999999,-2.11573
22,25980000,-2.32848,-2.32983,-1.27106,-1.521,-2.13693
22,25990000,-2.16649,-2.29287,-1.45252,-2.0639,-1.9094400000000002
22,26000000,-2.25123,-2.43289,-1.6998099999999998,-1.95313,-2.36844
22,26010000,-2.11322,-2.15951,-1.16291,-1.3342399999999999,-2.0579400000000003
22,26020000,-2.29733,-2.37676,-1.5961100000000001,-1.4892,-2.09629
22,26030000,-2.42409,-2.31439,-1.51586,-1.81523,-1.91378
22,26040000,-2.44097,-2.39057,-1.8471799999999998,-1.7746,-2.2991
22,26050000,-1.98206,-2.15821,-1.04712,-1.22971,-1.80593
22,26060000,-2.22054,-2.03777,-1.0191700000000001,-1.31385,-1.75515
22,26070000,-2.04508,-2.06354,-0.800031,-1.60978,-1.11319
22,26080000,-2.1587,-2.2235,-1.781,-1.0542200000000002,-2.00157
22,26090000,-2.47615,-2.22243,-2.02267,-1.15258,-2.3955900000000003
22,26100000,-1.8915099999999998,-2.10613,-1.8955099999999998,-1.86107,-2.05174
22,26110000,-2.1021400000000003,-2.28933,-1.55374,-1.6902099999999998,-2.19295
22,26120000,-1.18266,-1.45393,-1.10742,-1.6854200000000001,-0.576217
22,26130000,0.958823,-0.08288530000000001,-0.45001,-0.479616,-0.31180599999999997
22,26140000,0.794142,0.36363,1.6826900000000002,0.481522,1.12447
22,26150000,0.301544,-0.324233,-0.0351255,-0.9266110000000001,0.316286
22,26160000,0.479099,-0.7330810000000001,0.723493,-0.7253310000000001,0.0310902
22,26170000,0.9763430000000001,-0.267725,0.687828,-0.729596,-0.608718
22,26180000,-0.26654,-0.46545699999999995,0.373788,-0.0652112,0.9334
22,26190000,-0.047604400000000005,0.22100300000000003,0.996682,0.374132,0.653266
22,26200000,-1.0302799999999999,-0.372619,0.8140539999999999,0.42123900000000003,1.03106
22,26210000,-0.679038,-1.11794,-0.6552020000000001,-0.524658,-0.90807
22,26220000,0.41316099999999994,-0.202015,-0.14065,-0.471887,-0.74017
22,26230000,0.8057380000000001,0.024463299999999997,-0.022521700000000002,-0.194333,0.03913780000000001
22,26240000,0.94796,-0.224823,0.5897220000000001,-0.262024,0.0489608
22,26250000,-0.570616,-0.7280409999999999,-0.0608918,-0.23789200000000002,-0.187345
22,26260000,-0.9629409999999999,-1.2862200000000001,-1.15099,-0.675217,0.365146
22,26270000,1.20014,0.541373,0.762192,0.35683400000000004,1.20757
22,26280000,-0.109144,-1.06525,-0.451284,-0.862152,-0.0440014
22,26290000,-1.23914,-0.9830770000000001,-0.876666,-1.09204,0.311648
22,26300000,0.0175528,-0.32306799999999997,0.385893,-0.8009029999999999,1.17003
22,26310000,1.05424,-0.837364,-0.513084,-0.5240199999999999,1.10134
22,26320000,0.500987,-0.336217,-0.30845300000000003,-0.892699,0.029811
22,26330000,0.957833,-0.5475939999999999,0.431874,-0.6522439999999999,-0.246022
22,26340000,-0.5517529999999999,-0.6437930000000001,0.0431898,-1.0114100000000001,0.346846
22,26350000,-2.04692,-2.30301,-2.30525,-1.59315,-1.80087
22,26360000,-1.62256,-2.00997,-1.7707099999999998,-1.68327,-1.65923
22,26370000,-0.827204,-0.957198,-1.4774,-0.8970040000000001,-0.8438680000000001
22,26380000,1.38259,0.40278600000000003,1.2364,-0.0174084,0.22803
22,26390000,-0.100646,-0.8170189999999999,-0.122654,-0.398934,0.37194
22,26400000,0.0889784,-0.818375,-0.285752,-0.37493699999999996,-0.9748690000000001
22,26410000,0.8322370000000001,-0.14663099999999998,0.49566800000000005,-0.7276199999999999,-0.609092
22,26420000,-0.64037,-1.1162,-1.00565,-0.5828979999999999,-1.15832
22,26430000,-0.5222720000000001,-0.661664,-0.966648,0.183848,-1.1364299999999998
22,26440000,-1.39598,-1.86655,-1.2959,-1.3633899999999999,-1.6188200000000001
22,26450000,-0.362307,-0.8036300000000001,-0.0511654,-1.26129,-0.660547
22,26460000,-1.32569,-1.2620799999999999,-0.7093229999999999,-1.67935,-1.17995
22,26470000,-1.3813799999999998,-1.29423,-1.7007599999999998,-0.8047489999999999,-1.26283
22,26480000,-0.6416970000000001,-0.8390920000000001,-1.09523,-0.698183,-0.480491
22,26490000,-1.8359299999999998,-1.37168,-1.7551599999999998,-0.881647,-1.7507
22,26500000,0.00758574,-0.674497,-1.20354,-0.0502177,0.088513
22,26510000,-1.06024,-1.706,-1.94487,-1.2399799999999999,0.17441800000000002
22,26520000,-1.45774,-2.0082400000000002,-0.972366,-1.69003,-1.2013
22,26530000,-1.0278100000000001,-1.8146400000000003,-1.47892,-1.9820900000000001,-1.6063
22,26540000,-1.17745,-1.4078600000000001,-0.384843,-1.58653,-1.21346
22,26550000,-0.948533,-1.0574700000000001,-0.810823,-1.25099,-0.9537909999999999
22,26560000,-1.38275,-1.11963,-1.12673,-1.01371,-1.7993700000000001
22,26570000,-0.9188940000000001,-0.692025,-0.519552,-1.64363,-1.17065
22,26580000,-1.02626,-1.02013,-0.644782,-1.60559,-0.48494799999999993
22,26590000,-0.700735,-1.1334600000000001,-0.8695639999999999,-1.35159,-1.1444299999999998
22,26600000,-1.7781200000000001,-1.89651,-1.24357,-1.63709,-1.3719999999999999
22,26610000,-0.629613,-0.508846,-0.352157,-0.8706940000000001,0.00440444
22,26620000,-0.100708,-0.513089,-0.43075600000000003,-0.5808180000000001,1.1262
22,26630000,0.6716409999999999,-0.237394,0.713612,-0.383402,1.91497
22,26640000,0.482548,0.061176699999999994,0.923433,-0.6840149999999999,1.8781700000000001
22,26650000,0.612889,0.133421,1.17465,-0.48006099999999996,2.28349
22,26660000,0.5820390000000001,-0.244434,-0.7025279999999999,-0.6609649999999999,-0.5747869999999999
22,26670000,1.689,0.937898,-0.8677870000000001,0.21355500000000002,-1.6857099999999998
22,26680000,0.993425,-0.275364,-1.30532,-1.12495,-1.22373
22,26690000,0.31300900000000004,-0.8715700000000001,-1.21853,-0.866282,-0.864884
22,26700000,1.6291200000000001,-0.142729,-1.18369,0.27515300000000004,-1.39311
22,26710000,1.32049,0.448312,-0.739123,-0.48956099999999997,-0.133838
22,26720000,0.08766260000000001,-0.350514,-0.5782930000000001,-0.876808,0.024738099999999996
22,26730000,0.235015,0.0181636,0.711613,-0.5904020000000001,1.57695
22,26740000,-0.849203,-1.0757299999999999,1.40555,-1.05924,0.634007
22,26750000,1.33734,-0.0138155,0.9191239999999999,0.828151,-0.557596
22,26760000,1.54378,-0.156727,-0.43742299999999995,0.24067399999999997,-1.4441899999999999
22,26770000,0.41194899999999995,-0.653867,-0.888767,-0.5919979999999999,-1.61575
22,26780000,-0.865051,-1.07429,-0.395597,-1.1027,1.88668
22,26790000,0.7898390000000001,0.628857,1.5588,0.721582,2.3359099999999997
22,26800000,0.211006,0.354304,1.59534,0.21459499999999998,1.48708
22,26810000,-0.9007149999999999,-1.26462,-0.745786,-1.00476,-0.0822437
22,26820000,-0.8039609999999999,-0.824792,-1.04801,-0.9600069999999999,-0.498855
22,26830000,0.35067600000000004,0.0608203,0.304933,-0.0635627,0.5203260000000001
22,26840000,-1.49574,-0.966141,-1.05454,-0.8464709999999999,0.05151759999999999
22,26850000,-1.42333,-0.811753,-1.4479,-0.378879,0.0130836
22,26860000,-1.11656,-0.791122,-0.928226,-0.856101,0.0185285
22,26870000,-1.26169,-0.738851,-0.8790610000000001,-0.8859540000000001,-0.15984
22,26880000,-1.29227,-0.965455,-1.09653,-0.817773,0.0350358
22,26890000,-0.8942110000000001,-0.765879,-0.687325,-0.740187,0.317105
22,26900000,-0.862562,-0.9881909999999999,-0.652301,-1.75158,-0.403304
22,26910000,-0.26361100000000004,-0.179695,-0.142957,0.815751,0.343517
22,26920000,0.8600610000000001,-0.30683499999999997,0.631559,-0.355521,0.841514
22,26930000,-0.0683063,-0.9876530000000001,-0.398812,-0.794074,-0.0102412
22,26940000,1.2672299999999999,0.415393,0.8190270000000001,0.398998,1.51623
22,26950000,1.32797,1.02864,2.31577,-0.331916,2.09537
22,26960000,1.07126,-0.200971,0.50493,-0.425779,0.7972199999999999
22,26970000,0.198094,-0.151291,0.021909900000000003,-0.8083779999999999,0.785896
22,26980000,-0.143045,-0.18542,0.687133,-1.12337,0.642599
22,26990000,-0.430518,0.0335105,0.361072,-1.57641,0.0978675
22,27000000,-0.262925,-0.39647899999999997,0.525597,-1.9870599999999998,0.308881
22,27010000,-0.555235,-1.0325,-0.618791,-1.67232,-1.04182
22,27020000,0.544334,-0.377727,0.821317,0.0650591,2.10649
22,27030000,0.49045,-0.5356529999999999,0.128393,-0.629516,0.8833709999999999
22,27040000,-0.272559,-0.0676505,-0.279941,-0.49283599999999994,0.41674799999999995
22,27050000,0.508985,0.251389,0.31464699999999995,-0.0946933,0.428413
22,27060000,0.606222,-0.274853,0.18328599999999998,-0.352116,0.7836350000000001
22,27070000,0.6873779999999999,0.257054,0.820234,0.386102,0.27555
22,27080000,1.06208,-0.07933539999999999,0.586789,0.373814,-0.16453099999999998
22,27090000,-0.252683,-0.287208,0.615506,-0.365528,0.19511900000000001
22,27100000,-0.448978,-1.13991,-0.26251399999999997,-0.33855100000000005,0.131575
22,27110000,0.140929,-0.7774270000000001,-0.21109,-0.37745100000000004,0.47663599999999995
22,27120000,0.181882,-0.303361,-0.22319499999999998,-0.321818,-0.396855
22,27130000,-0.76646,-0.98703,-0.453797,-1.1086200000000002,0.13056600000000002
22,27140000,1.4078,1.2045299999999999,1.5136399999999999,-0.29882800000000004,1.30041
22,27150000,-0.876491,-1.2605600000000001,-1.0877700000000001,-1.1175899999999999,0.293136
22,27160000,-0.390017,-0.600773,1.21104,-1.12168,-0.8531040000000001
22,27170000,0.0286149,-0.990016,0.794024,-0.9841040000000001,-0.000409804
22,27180000,1.0692,0.44025299999999995,1.8766,0.435266,1.67231
22,27190000,0.428663,-0.28952100000000003,0.8623709999999999,-0.67673,0.517311
22,27200000,0.8441129999999999,0.6798109999999999,1.01017,0.416616,2.0941799999999997
22,27210000,1.54314,-0.0614481,0.766509,-0.766534,2.14622
22,27220000,0.500363,-0.26308200000000004,0.132959,-0.20822800000000002,0.476271
22,27230000,0.0837172,-0.660374,0.027882099999999996,-0.22164099999999998,0.7045560000000001
22,27240000,2.01112,1.0765799999999999,1.4533,0.309925,1.69155
22,27250000,2.0742599999999998,0.7842859999999999,1.42226,0.00011999700000000001,0.534583
22,27260000,-0.025812599999999998,-0.841909,0.290576,-0.9841200000000001,-0.785817
22,27270000,-0.180315,-1.40314,0.0396216,-0.44963500000000006,-1.1643700000000001
22,27280000,1.2729,-0.486433,1.79108,0.777512,0.38965
22,27290000,-0.703317,-0.8612290000000001,-1.11017,-1.0854700000000002,0.40316799999999997
22,27300000,0.9251389999999999,0.343595,1.93556,-0.10172,0.928318
22,27310000,0.77453,0.413246,1.20993,-0.798955,1.49366
22,27320000,0.79291,0.692384,1.9485,-0.286691,1.4091799999999999
22,27330000,1.38206,0.6082930000000001,0.9475399999999999,0.28484499999999996,0.165357
22,27340000,-0.188877,-0.19564,0.257957,0.0439184,-1.05151
22,27350000,-0.298392,-0.644278,-0.40421799999999997,-1.0604799999999999,-0.32635
22,27360000,-0.27265300000000003,-0.6614939999999999,-0.19558499999999998,-1.195,-0.0560927
22,27370000,-0.241679,-0.32066999999999996,0.26376900000000003,-0.476818,-0.939048
22,27380000,0.40175,-0.333918,-1.07453,0.106931,-1.4015799999999998
22,27390000,0.222584,-0.494841,0.743057,-0.218543,0.695601
22,27400000,-0.164011,-0.39016100000000004,0.386007,-1.02844,0.17618
22,27410000,0.781189,0.23070700000000002,0.19833499999999998,-0.346884,0.46152600000000005
22,27420000,0.412995,-0.47277700000000006,-0.677883,-0.771575,0.288502
22,27430000,0.822857,0.15349100000000002,0.324182,-0.7907109999999999,1.1292200000000001
22,27440000,0.912826,0.15839,0.939787,-0.215903,0.9921840000000001
22,27450000,0.144612,-0.315576,0.297989,-1.26302,0.964772
22,27460000,-0.020163,-0.915451,0.105406,-0.736247,-0.293575
22,27470000,0.359087,-0.320723,-0.301333,-0.674014,1.27809
22,27480000,0.133821,-0.506411,-0.0914992,-0.182313,1.2688
22,27490000,0.8338190000000001,-0.128296,0.08068389999999999,0.8546969999999999,-0.256909
22,27500000,-0.311719,-0.46456400000000003,0.11808199999999999,-0.17540899999999998,0.8353510000000001
22,27510000,-1.37116,-1.1559700000000002,-0.866066,-0.911524,0.173201
22,27520000,-0.66835,-1.3544,-0.497883,-0.979598,0.397753
22,27530000,0.23212199999999997,-0.7426020000000001,-0.23193699999999998,-0.667143,0.46517600000000003
22,27540000,0.1176,-0.556392,-0.74064,0.105455,-0.530057
22,27550000,-1.4016600000000001,-0.415282,-1.3445799999999999,-0.5748989999999999,-1.6740099999999998
22,27560000,-0.0859962,-0.136399,0.341165,-0.570325,0.61093
22,27570000,-0.828807,-0.735797,-0.8553569999999999,-1.35775,-1.74446
22,27580000,0.042725099999999995,-0.36436,0.635536,-0.89128,-0.0849763
22,27590000,-0.7686270000000001,-0.8514209999999999,0.0184621,-1.36294,-1.03004
22,27600000,-0.0234145,-0.6124569999999999,0.28746700000000003,-0.904798,-0.624714
22,27610000,-0.614946,-0.527855,-0.11246099999999999,-0.172461,-0.81927
22,27620000,-0.577179,-0.917364,-0.286744,-0.990333,-0.176704
22,27630000,0.28430500000000003,-0.655085,-0.147359,-0.623922,0.482304
22,27640000,-0.23786,-0.759637,-0.0933459,-0.975342,0.670313
22,27650000,0.614286,0.342042,0.980247,-0.609214,1.2670299999999999
22,27660000,0.539619,-0.6370020000000001,2.0603599999999997,-0.365174,0.8642209999999999
22,27670000,-1.4136600000000001,-1.31044,0.915315,-0.438092,-1.0795
22,27680000,-0.964669,-1.12034,0.23365500000000003,-0.55847,-0.808497
22,27690000,-0.392241,-0.975093,-0.144778,-1.0528,-1.4368100000000001
22,27700000,-0.561076,-0.8388700000000001,0.506464,-0.480275,-0.00599959
22,27710000,-1.01257,-1.05179,-0.276267,-0.769991,0.204808
22,27720000,-0.47440200000000005,-0.9293239999999999,-0.24856199999999998,-0.5900449999999999,0.13034400000000002
22,27730000,-0.560774,-0.3818,0.0334433,-0.6991569999999999,1.33502
22,27740000,0.130878,-0.197713,0.11488699999999999,-1.16567,-0.523401
22,27750000,0.9536290000000001,0.282215,1.3274700000000001,-0.236292,0.9903569999999999
22,27760000,0.789122,0.109798,0.9921629999999999,0.184574,2.09785
22,27770000,1.31759,0.13586199999999998,1.22011,0.445713,-0.554006
22,27780000,0.20188599999999998,0.00901855,0.050868000000000003,-0.311475,-0.190458
22,27790000,0.565529,-0.424838,0.21906599999999998,-0.555662,0.749847
22,27800000,0.0139178,-0.692243,-0.303554,-0.594811,0.48803900000000006
22,27810000,0.667162,0.31393899999999997,0.3177,-0.557515,0.930258
22,27820000,0.25914299999999996,-0.0464035,0.134969,-0.39149,1.02978
22,27830000,-0.536794,-0.9621430000000001,0.022708900000000004,-0.519223,-0.0649019
22,27840000,-1.1748,-0.842073,-0.825232,-0.703451,-0.585715
22,27850000,-0.0936797,-0.6662020000000001,0.181254,-1.13616,0.44170699999999996
22,27860000,0.974979,0.5096890000000001,1.11604,-0.8670129999999999,0.730214
22,27870000,-0.47193500000000005,-0.960348,-0.109898,-1.35805,-0.460898
